Time [s],Current [A],Voltage [V],C-rate,Total capacity lost to side reactions [A.h]
8400.0,0.06806160000000006,3.7576198333585826,0.09999999999999998,0.017043650186712736
8460.0,0.06806160000000006,3.7572349078350267,0.09999999999999998,0.017124785903110718
8520.0,0.06806160000000006,3.7568526158633606,0.09999999999999998,0.017205669456291598
8580.0,0.06806160000000006,3.7564728972441523,0.09999999999999998,0.017286302030712943
8640.0,0.06806160000000006,3.7560957300444886,0.09999999999999998,0.017366683465294137
8700.0,0.06806160000000006,3.755721134890484,0.09999999999999998,0.017446780446726727
8760.0,0.06806160000000006,3.755349136962745,0.09999999999999998,0.017526576800076066
8820.0,0.06806160000000006,3.754979412067059,0.09999999999999998,0.01760614733262666
8880.0,0.06806160000000006,3.7546122642758677,0.09999999999999998,0.017685478373916572
8940.0,0.06806160000000006,3.7542476584853173,0.09999999999999998,0.017764623858302693
9000.0,0.06806160000000006,3.7538854190666866,0.09999999999999998,0.017843545445586282
9060.0,0.06806160000000006,3.7535256021524037,0.09999999999999998,0.017922238959710162
9120.0,0.06806160000000006,3.753168192553174,0.09999999999999998,0.018000699821536324
9180.0,0.06806160000000006,3.752813132307307,0.09999999999999998,0.01807892880248991
9240.0,0.06806160000000006,3.7524604462123636,0.09999999999999998,0.018156893247397592
9300.0,0.06806160000000006,3.752110021760805,0.09999999999999998,0.018234638692393543
9360.0,0.06806160000000006,3.751761917787139,0.09999999999999998,0.01831218455314507
9420.0,0.06806160000000006,3.7514160818478626,0.09999999999999998,0.018389506602170008
9480.0,0.06806160000000006,3.7510724915977702,0.09999999999999998,0.01846660752453384
9540.0,0.06806160000000006,3.7507311224002127,0.09999999999999998,0.018543490018557755
9600.0,0.06806160000000006,3.7503919383030526,0.09999999999999998,0.018620155138729347
9660.0,0.06806160000000006,3.7500549196998,0.09999999999999998,0.01869660424230736
9720.0,0.06806160000000006,3.7497200475046037,0.09999999999999998,0.018772838497778117
9780.0,0.06806160000000006,3.749387315416574,0.09999999999999998,0.018848825510131076
9840.0,0.06806160000000006,3.7490565972476886,0.09999999999999998,0.018924608207976205
9900.0,0.06806160000000006,3.748727959444127,0.09999999999999998,0.019000206512072973
9960.0,0.06806160000000006,3.7484013411936354,0.09999999999999998,0.01907559717375297
10020.0,0.06806160000000006,3.7480767213007167,0.09999999999999998,0.019150781220942534
10080.0,0.06806160000000006,3.74775406580361,0.09999999999999998,0.019225761908771354
10140.0,0.06806160000000006,3.7474333323980726,0.09999999999999998,0.01930053995143638
10200.0,0.06806160000000006,3.747114507642094,0.09999999999999998,0.01937511595557297
10260.0,0.06806160000000006,3.746797554676918,0.09999999999999998,0.019449491444943384
10320.0,0.06806160000000006,3.746482473251198,0.09999999999999998,0.019523635124765903
10380.0,0.06806160000000006,3.746169130625789,0.09999999999999998,0.01959758691701711
10440.0,0.06806160000000006,3.7458575833366914,0.09999999999999998,0.019671366890145436
10500.0,0.06806160000000006,3.745547773394594,0.09999999999999998,0.019744956101387226
10560.0,0.06806160000000006,3.745239663451365,0.09999999999999998,0.019818351170725244
10620.0,0.06806160000000006,3.7449332249523812,0.09999999999999998,0.019891553819986682
10680.0,0.06806160000000006,3.744628428058468,0.09999999999999998,0.01996456558075384
10740.0,0.06806160000000006,3.744325214948089,0.09999999999999998,0.020037388316407608
10800.0,0.06806160000000006,3.7440235822514865,0.09999999999999998,0.020110021796327083
10860.0,0.06806160000000006,3.743723509285278,0.09999999999999998,0.020182436983622914
10920.0,0.06806160000000006,3.743424870741868,0.09999999999999998,0.02025467074312548
10980.0,0.06806160000000006,3.7431277002153935,0.09999999999999998,0.020326743353756973
11040.0,0.06806160000000006,3.7428319451587475,0.09999999999999998,0.020398637247006458
11100.0,0.06806160000000006,3.7425375627089625,0.09999999999999998,0.02047034799148373
11160.0,0.06806160000000006,3.7422445264726063,0.09999999999999998,0.020541876941906064
11220.0,0.06806160000000006,3.7419527916161934,0.09999999999999998,0.020613225905231604
11280.0,0.06806160000000006,3.7416623101563387,0.09999999999999998,0.020684395935401913
11340.0,0.06806160000000006,3.741373066453402,0.09999999999999998,0.02075538727467582
11400.0,0.06806160000000006,3.7410850365350017,0.09999999999999998,0.02082617142244601
11460.0,0.06806160000000006,3.7407981038205214,0.09999999999999998,0.020896782852394803
11520.0,0.06806160000000006,3.7405122656068013,0.09999999999999998,0.0209672420661751
11580.0,0.06806160000000006,3.7402274765993893,0.09999999999999998,0.02103753256464072
11640.0,0.06806160000000006,3.7399436917167286,0.09999999999999998,0.02110764915918238
11700.0,0.06806160000000006,3.739660870320807,0.09999999999999998,0.021177593524001666
11760.0,0.06806160000000006,3.7393789746178605,0.09999999999999998,0.021247366361969035
11820.0,0.06806160000000006,3.7390979488981673,0.09999999999999998,0.021316968545059704
11880.0,0.06806160000000006,3.7388177437293817,0.09999999999999998,0.021386400657211712
11940.0,0.06806160000000006,3.7385383527666427,0.09999999999999998,0.02145563500511622
12000.0,0.06806160000000006,3.738259657092132,0.09999999999999998,0.02152470371385609
12060.0,0.06806160000000006,3.737981600776235,0.09999999999999998,0.021593627466740498
12120.0,0.06806160000000006,3.7377041425140245,0.09999999999999998,0.021662390585210904
12180.0,0.06806160000000006,3.7374272306312086,0.09999999999999998,0.021730987400101893
12240.0,0.06806160000000006,3.737150798438081,0.09999999999999998,0.021799419105387807
12300.0,0.06806160000000006,3.736874807837461,0.09999999999999998,0.021867686252923065
12360.0,0.06806160000000006,3.736599163516649,0.09999999999999998,0.021935789715860323
12420.0,0.06806160000000006,3.73632382205047,0.09999999999999998,0.022003729662652786
12480.0,0.06806160000000006,3.7360487337452186,0.09999999999999998,0.02207147919839556
12540.0,0.06806160000000006,3.7357737876709374,0.09999999999999998,0.022139068455599615
12600.0,0.06806160000000006,3.735498849762917,0.09999999999999998,0.022206518221413514
12660.0,0.06806160000000006,3.7352238711886634,0.09999999999999998,0.022273813371753323
12720.0,0.06806160000000006,3.734948777664944,0.09999999999999998,0.022340947836588635
12780.0,0.06806160000000006,3.7346734545332807,0.09999999999999998,0.022407922193679427
12840.0,0.06806160000000006,3.734397854754457,0.09999999999999998,0.022474736886658755
12900.0,0.06806160000000006,3.7341218176535333,0.09999999999999998,0.022541392522122648
12960.0,0.06806160000000006,3.733845272568641,0.09999999999999998,0.02260788924415422
13020.0,0.06806160000000006,3.7335681080763203,0.09999999999999998,0.022674205329300957
13080.0,0.06806160000000006,3.7332902074507723,0.09999999999999998,0.0227403526065488
13140.0,0.06806160000000006,3.733011371438134,0.09999999999999998,0.022806362490816644
13200.0,0.06806160000000006,3.7327314393920115,0.09999999999999998,0.022872226313740848
13260.0,0.06806160000000006,3.7324503159429767,0.09999999999999998,0.02293793436407129
13320.0,0.06806160000000006,3.732167819700096,0.09999999999999998,0.02300348488970806
13380.0,0.06806160000000006,3.7318838312302827,0.09999999999999998,0.023068877979016966
13440.0,0.06806160000000006,3.7315981238261475,0.09999999999999998,0.02313411375198121
13500.0,0.06806160000000006,3.7313105516985567,0.09999999999999998,0.023199192155576857
13560.0,0.06806160000000006,3.7310209072777516,0.09999999999999998,0.023264099557706277
13620.0,0.06806160000000006,3.730728930420212,0.09999999999999998,0.023328861533553676
13680.0,0.06806160000000006,3.7304344278080777,0.09999999999999998,0.023393466039443808
13740.0,0.06806160000000006,3.7301371615755845,0.09999999999999998,0.023457913071669147
13800.0,0.06806160000000006,3.7298368850478316,0.09999999999999998,0.023522201630904068
13860.0,0.06806160000000006,3.7295333354752773,0.09999999999999998,0.02358633120451593
13920.0,0.06806160000000006,3.729226232553426,0.09999999999999998,0.023650301267247625
13980.0,0.06806160000000006,3.7289152830012586,0.09999999999999998,0.023714111110968075
14040.0,0.06806160000000006,3.728600190987696,0.09999999999999998,0.023777760109295134
